"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
25,85,32163,1,28,8391.961298,0,24763.53809,25833.3998,0
41,89,37145,1,32,4376.748817,7,4133.405242,33996.20976,1
40,63,36897,0,41,7342.965821,6,21333.82774,18771.73769,0
36,51,35844,0,77,4615.627749,7,22009.76427,17631.93816,0
63,30,41458,0,40,4630.593821,8,11316.40326,11109.18014,0
49,65,38923,0,99,5441.372922,7,29684.28828,24809.01964,0
45,79,38049,0,19,6324.75098,5,18699.24437,21409.0587,0
42,67,37374,0,95,2032.214699,6,32502.49368,11002.3853,0
37,87,36112,0,65,5791.754085,3,16933.6194,26722.22673,0
57,93,40435,0,8,4269.483367,3,13620.39247,44554.99347,0
42,95,37375,0,26,4078.019579,3,12013.40585,35247.00299,0
25,64,32167,0,56,4240.983359,3,7139.887474,28007.66962,0
53,83,39718,4,60,2313.288313,5,6812.641672,44803.49024,0
43,62,37612,2,100,5078.333195,7,40045.55085,25564.64512,0
58,69,40600,0,73,6416.799599,4,20985.73261,20228.61939,0
39,74,36649,2,22,2929.350073,4,10183.64944,13024.90296,0
61,80,41108,1,95,2951.114839,3,14829.99407,17531.23047,0
37,78,36115,1,51,3769.270392,5,41074.77309,10545.81612,0
64,82,41595,0,47,4520.699422,3,33367.18802,7943.238755,0
29,87,33683,1,99,6411.400799,9,15585.85187,26727.92798,0
38,81,36398,0,1,11110.43994,6,32420.94746,17707.56133,0
32,76,34687,0,57,4791.432005,6,20245.9823,31331.51813,0
49,69,38920,1,100,3205.438074,8,31103.00075,17032.15202,0
36,59,35840,1,78,2898.522696,3,12561.03824,10357.34221,0
46,91,38282,0,50,6875.608382,7,16389.17253,36672.70253,1
42,66,37364,0,46,2997.313366,0,30031.57349,24364.50974,0
41,92,37138,0,97,5889.7654,3,18636.34835,19852.3857,0
47,66,38524,0,82,903.4974151,3,52194.40031,23288.58303,0
33,89,34957,0,51,3983.514126,5,13218.13997,23947.3437,1
35,80,35538,2,87,3274.089199,7,31292.45111,8094.05029,0
35,93,35547,0,11,3825.094456,8,52845.69779,58881.74076,1
59,76,40758,1,73,8044.343762,6,18185.59374,9539.573362,0
30,55,34005,0,88,7890.824008,4,11538.1451,15819.23521,0
25,46,32180,0,36,5876.769462,5,35484.75713,27522.68711,0
38,91,36377,1,92,7938.503264,5,40289.36672,30606.78766,0
56,86,40255,1,41,4871.461225,4,62234.16768,10161.37874,0
33,56,34954,1,59,5553.584477,6,35956.17641,18430.20576,1
64,58,41602,0,15,8462.440847,6,32802.42216,18493.33156,0
48,87,38719,1,50,6528.729546,8,15321.16954,19768.46337,0
75,87,43190,0,93,4278.979342,11,23415.45201,14444.76393,0
41,70,37137,0,94,8558.962904,6,26178.11475,21004.49267,1
32,82,34657,0,94,2973.650832,3,23636.53258,67605.75092,0
34,65,35262,0,0,3036.895491,11,20044.99955,17547.71706,0
34,58,35257,0,50,4805.81989,4,29187.01964,12467.62416,0
35,67,35560,0,50,1566.991951,4,18625.07628,9984.177679,0
39,87,36615,3,52,7354.058834,2,12386.54709,18469.99803,0
28,85,33322,0,52,8368.584951,2,17982.58496,20097.14588,0
40,78,36899,2,50,4404.413011,3,61416.36438,27115.39782,0
39,53,36639,0,31,2894.534788,1,5348.824786,21327.0087,0
61,34,41123,0,23,5684.67526,6,28795.52744,21575.80847,0
44,81,37840,0,92,3392.597755,6,8828.735099,34132.78961,1
27,90,32964,1,50,6464.131204,5,23533.25785,24432.85179,0
57,90,40431,0,7,4456.773588,3,21405.43875,8919.032222,0
33,72,34975,1,0,2934.604142,6,18690.54128,17027.25499,1
44,82,37859,0,3,3816.948196,5,36819.15032,28376.45619,0
47,77,38507,0,50,4392.968042,4,52044.30317,29874.05952,1
47,67,38518,0,98,2096.91642,4,25841.134,21714.3229,0
31,93,34329,0,0,3111.148452,1,13831.07892,9209.861991,0
39,95,36618,0,89,10913.28429,9,35918.98384,37484.02325,0
53,81,39712,0,63,4159.867595,6,30380.98541,36164.13075,0
42,95,37387,0,15,4516.489223,7,23184.4988,8213.720028,1
48,20,38697,0,5,4132.967984,6,25447.15055,8887.625723,1
48,75,38719,1,37,3275.119059,6,25075.99968,9542.285491,0
45,75,38053,0,71,6985.320924,8,24299.62474,12736.47019,0
44,45,37842,1,84,6182.35273,6,25071.92797,26086.13373,0
54,79,39897,0,86,4184.099661,6,15985.00558,20579.33717,0
61,98,41103,0,100,4734.88791,1,9244.195322,17069.63323,0
51,75,39331,0,42,5968.884135,4,16783.29718,36239.63946,1
41,93,37151,2,83,1714.600231,5,13216.7102,8543.079085,0
53,54,39693,1,74,2874.233576,7,24890.20294,15817.69581,0
50,57,39114,2,92,5846.810135,7,13004.17655,32441.41319,0
40,83,36891,0,95,6045.311909,4,44329.36172,8435.341002,0
48,74,38704,0,25,1408.056747,1,31408.40762,30642.84444,0
38,62,36361,0,27,5956.123927,4,29154.82759,7478.234178,1
51,85,39312,0,100,6384.676805,3,40829.51035,22770.59657,0
35,77,35566,1,51,3849.277686,6,16165.28934,24051.92991,0
48,87,38706,0,50,4272.251748,6,19171.42811,24504.28116,0
44,91,37835,0,2,2135.758264,5,2663.999999,40934.0455,0
53,83,39715,0,5,7450.61404,4,19328.67291,42805.75794,0
62,77,41271,0,50,4270.065616,5,7268.446565,29578.43728,0
47,62,38489,1,32,6817.729453,4,44454.66627,13482.22591,0
31,90,34337,0,1,7130.146962,7,20543.97705,10298.11777,0
40,61,36891,0,45,2419.258482,3,17244.85871,20797.53312,0
24,68,31787,0,34,8101.524347,5,24144.85831,31380.07983,1
38,67,36388,2,9,5443.737384,8,23122.3153,17867.1412,1
43,68,37584,0,16,7344.983753,5,16017.15635,27549.13886,1
51,88,39318,1,23,9118.529817,5,35460.65479,22785.44159,0
41,96,37137,0,99,6442.33716,6,37042.38458,19670.86792,0
29,72,33670,1,45,3958.095267,2,25565.66516,13439.51166,0
36,85,35822,0,88,3667.284803,4,18606.09186,22101.2117,0
34,76,35253,0,39,6092.419268,3,26197.42136,12831.05373,0
37,69,36104,0,61,5202.381264,4,38882.51125,31340.08525,0
48,68,38709,0,99,6598.332533,1,20925.84871,24303.34447,0
31,93,34338,2,23,8226.03787,4,9262.971545,20600.02675,0
55,94,40069,1,94,5576.259872,4,16605.95241,28923.81366,0
23,79,31364,0,100,7098.433515,6,46162.93206,16031.63306,0
72,87,42766,1,70,7541.902415,9,24518.39262,21600.45682,0
46,96,38282,0,99,4640.50629,3,19067.04899,7046.278133,0
39,84,36630,1,13,6174.955696,3,16811.68676,9030.880333,0
68,80,42201,0,0,4590.441649,10,22259.87739,16742.70975,0
49,46,38919,0,10,2250.710835,5,36781.5577,29496.80676,0
46,72,38288,0,49,5985.648169,6,22946.44318,30115.64341,0
33,63,34957,0,49,12181.34945,9,15186.53745,13870.04946,0
33,80,34981,0,90,4425.348221,6,26775.16484,16526.11442,0
54,44,39881,0,50,2642.756887,7,23316.73513,12927.69714,1
48,88,38712,1,21,3348.380734,4,31479.22927,22653.38161,0
59,73,40775,0,99,4938.846171,2,32152.3604,20274.77472,0
40,87,36891,0,99,5373.270328,5,14747.80909,22830.88203,0
28,47,33323,0,51,3998.150456,6,22602.18433,43775.86453,0
43,79,37603,0,22,9540.871039,6,13303.56529,6061.177863,0
48,84,38716,0,87,3475.078007,4,45218.1441,28665.93725,0
49,77,38914,1,50,4822.882896,5,13482.73686,23554.94754,0
51,61,39304,0,78,3954.064185,4,8483.371543,19183.34389,0
36,37,35848,1,56,3111.756019,6,13822.86485,16636.96619,0
56,62,40238,0,17,5242.517897,2,19973.08926,12074.01757,0
55,83,40084,0,75,4546.41647,6,14544.44918,10484.40351,0
39,78,36637,1,58,5755.951897,4,14385.15238,29132.84738,0
43,83,37623,1,14,3226.717005,6,26243.48551,18049.06487,0
63,79,41416,0,29,3000.765295,7,29879.54541,12430.49635,0
34,82,35241,0,3,3975.524323,2,14990.03915,24346.515,0
22,77,30907,1,94,8065.374218,7,58511.86538,12111.53775,1
42,65,37363,0,5,4304.505946,6,27412.98276,26545.39003,0
39,75,36631,0,6,5919.956613,5,37689.45095,39718.09544,0
66,52,41901,1,59,8091.513009,9,15161.83274,34134.67566,1
40,81,36886,0,4,5382.465527,6,9783.117099,18265.28847,0
33,81,34961,2,90,7362.326202,5,25991.66128,25347.18251,0
55,61,40072,1,32,5368.143458,4,30432.55337,40099.38195,0
41,80,37132,0,88,5788.433689,8,3455.446026,27047.72673,0
48,79,38709,1,78,5297.875586,5,6480.151455,23422.11072,0
21,87,30435,0,4,4876.139688,5,17317.75006,27368.12513,0
28,57,33324,0,22,5126.264178,3,5937.716004,13063.57028,0
47,55,38510,2,16,6420.649713,1,7899.358355,12050.84525,0
59,74,40773,2,85,13317.42631,3,14878.40146,26266.38219,0
38,93,36364,0,31,3378.032147,4,9315.333157,13177.82174,0
43,73,37612,0,50,2060.388091,5,36033.323,26365.4621,0
43,78,37629,0,25,8299.429582,4,28402.63597,6988.638747,0
24,87,31775,0,2,3584.753186,6,16281.00657,12727.15536,0
48,66,38716,1,52,3040.112755,3,25956.50801,11720.83655,0
42,62,37373,0,80,2589.157233,5,19520.78371,27578.23199,0
52,76,39498,0,50,5241.652735,8,18771.31477,12973.40875,0
38,56,36388,0,84,6479.451602,2,28188.09321,19746.42784,0
44,77,37831,0,49,6714.076348,4,25896.23288,16197.31662,0
46,80,38297,0,61,5102.433789,4,20318.36367,19362.08768,0
34,84,35247,0,5,3299.7849,6,33316.38957,21231.03557,0
29,79,33680,0,1,4783.483317,7,8175.036284,27741.81986,0
49,90,38930,0,100,4062.229376,2,22977.40672,9030.880853,0
37,76,36100,0,11,7476.390952,3,16716.94955,47938.35159,0
58,76,40602,0,51,3032.153828,3,10636.75653,21704.29978,0
24,67,31802,0,99,5016.921869,4,13093.41888,10417.93477,0
49,59,38913,0,70,3436.280096,12,20562.00968,28521.55528,1
42,79,37386,0,18,6683.833143,8,34742.23932,17808.22367,0
46,65,38277,0,16,2988.131967,3,40164.82742,23553.78123,0
35,80,35551,1,9,4343.302413,4,18193.88293,6062.825964,0
54,64,39889,3,87,6886.783472,2,19923.07626,14612.0625,0
24,81,31788,0,18,7925.235853,1,42553.55063,31393.20159,0
37,94,36100,0,42,6909.413431,3,26013.70468,26878.97715,0
56,84,40263,0,27,3132.120407,3,25465.20305,24346.41201,0
57,50,40424,0,86,3148.27582,4,11323.05065,26910.60097,0
53,81,39697,0,22,2337.317079,10,18560.58321,13117.39073,0
26,67,32569,0,49,4234.195023,6,54973.09404,30745.69489,0
44,87,37842,0,0,6150.565752,4,19688.81477,17977.79227,1
28,79,33303,1,74,8558.796562,7,16470.70671,21421.33723,0
32,89,34680,3,43,3635.132158,4,21377.89889,52667.48684,0
26,74,32596,0,95,4966.007757,7,22616.70608,17419.17352,0
34,65,35276,1,71,2987.536379,9,20445.3668,8777.431925,0
52,69,39528,1,36,4691.34139,6,27363.53381,29958.16534,1
43,82,37607,2,7,3326.376034,8,18606.03186,11294.63085,0
40,81,36903,0,40,5122.701891,2,21218.25364,11019.599,0
46,66,38281,0,55,5293.768875,6,26811.65131,48400.42201,0
50,62,39112,0,84,8507.825713,2,38734.13389,54011.2866,0
36,90,35826,3,4,8931.861655,4,11818.43306,10607.97844,0
39,87,36621,0,54,6129.102585,2,3436.441036,10339.30324,0
61,85,41123,2,34,8743.690854,8,23017.22911,21382.24252,1
23,63,31363,2,99,2623.054032,4,14890.85334,25329.02922,0
39,73,36638,0,2,1712.200704,8,25532.0526,10518.9566,1
57,84,40444,0,8,4141.889269,3,14201.35846,15858.62878,0
45,77,38077,0,17,4901.830528,7,10779.62,7017.61589,0
45,94,38044,0,76,9672.175716,7,22117.06504,31973.08516,1
28,50,33321,0,100,5178.359114,4,19228.83213,22032.81754,0
42,83,37379,0,23,6451.219775,5,15751.42372,10605.48452,0
54,62,39876,0,15,4900.764939,3,15483.53041,25423.16757,0
29,98,33644,0,77,6832.002317,6,10572.09334,16939.17143,1
50,94,39121,1,15,3834.626706,5,7759.334778,22237.94097,0
30,65,34013,0,83,6694.613649,8,23322.74181,17047.17634,0
50,92,39103,0,51,4179.101271,8,19562.9009,20444.29878,0
48,89,38723,0,35,1949.250891,4,14161.4177,17578.65338,0
21,95,30450,0,49,3152.699286,3,5068.02173,36229.39226,0
34,60,35272,0,4,3709.819906,7,14307.14206,27824.31181,0
60,72,40944,0,65,8493.914322,5,12070.04437,48245.81578,0
54,66,39889,1,68,5020.401466,7,29623.54018,8460.213604,0
47,90,38491,2,0,6088.27182,2,18572.32994,6142.345487,0
37,74,36102,0,16,2937.662735,2,28423.24472,43848.16988,0
44,53,37856,1,35,6256.645597,8,18274.84065,27978.46967,0
39,82,36634,0,0,2015.254878,6,12003.49159,18459.74497,0
59,79,40778,0,0,7682.862592,5,19406.9833,15334.93765,0
42,66,37393,0,93,2807.105498,7,18242.19365,36853.61964,1
37,84,36101,0,95,9290.909112,3,47339.64928,9634.008269,0
32,74,34660,0,25,2106.823784,3,18715.027,25219.7188,0
44,55,37849,0,95,4981.933489,7,34234.13379,41216.76385,0
36,69,35846,3,42,10035.6483,6,19550.90506,29479.38213,0
33,81,34979,0,9,5150.180588,5,6766.298599,14263.105,0
38,58,36389,0,11,10289.86536,6,9552.448591,21257.34638,0
48,64,38724,0,90,3890.014168,2,21622.42712,23952.79039,0
35,92,35554,0,34,5476.625254,8,54678.63281,6224.618643,0
38,58,36373,0,50,2458.950737,6,51597.60055,36963.43177,0
34,61,35266,2,55,7467.607217,7,17099.02015,5007.615575,1
73,79,42912,0,3,6982.295104,2,22773.79083,26673.23836,0
42,37,37383,2,51,6819.720596,4,9931.29834,39604.24214,0
51,80,39322,1,1,6296.331541,7,23259.68439,24543.3809,0
23,61,31360,0,83,4237.708353,3,10334.31532,38601.23023,0
23,85,31353,1,7,3262.507612,4,26426.40723,28361.74224,0
24,63,31789,0,77,6445.784182,3,3878.890516,7673.151994,1
41,89,37136,0,53,5422.421993,2,26181.68494,34824.2083,0
44,92,37848,0,0,6286.49807,5,19199.12709,22812.88574,0
58,67,40606,0,99,5462.373985,7,15858.75336,9511.277407,0
47,69,38480,2,69,6267.281987,4,37990.42604,32469.57045,1
45,86,38045,0,85,7209.102532,5,33829.54135,33591.99828,0
28,88,33320,0,56,4748.261565,4,25571.10887,48181.18688,0
52,82,39507,3,20,4101.458645,3,11148.7002,12997.153,0
75,56,43180,0,76,6233.027324,9,13782.09307,20171.47998,1
57,54,40430,0,5,4007.76887,9,5544.657762,8754.836573,1
54,53,39910,0,2,5761.370841,6,25294.20117,39067.31835,0
50,92,39133,3,0,5031.483471,3,33856.23987,9359.664443,0
51,70,39322,0,38,3634.719637,9,17129.48249,43178.8329,0
51,75,39306,1,0,1419.024999,5,20328.80056,12343.06635,0
57,57,40461,0,66,7634.050897,5,18808.00665,27610.90231,0
41,84,37141,0,50,5026.182574,3,20342.85546,23692.63079,0
70,64,42481,0,38,3798.624664,3,8436.728721,19236.14491,0
82,91,44088,0,50,2561.353263,5,21007.06751,15748.24863,0
37,76,36101,3,51,7097.692675,6,29433.40753,27987.69833,0
26,91,32585,0,2,5662.165861,5,24671.37495,8981.212221,0
47,70,38500,1,77,7015.101723,2,7482.838162,19129.2606,0
32,82,34664,0,19,8674.004936,4,17700.55768,34720.82907,0
51,51,39318,2,78,6148.942283,6,32709.57814,41640.17949,1
42,63,37378,1,18,1796.727705,5,16109.32132,35272.05981,0
44,72,37830,1,26,8624.585449,3,14183.82787,62815.00899,0
34,66,35270,1,79,6011.832569,6,11326.97342,29590.48192,0
72,82,42768,1,50,7187.926378,7,12844.59839,22671.36225,0
46,94,38279,0,93,6046.899622,6,25363.34898,35365.70182,0
47,77,38502,0,83,7070.331822,4,22841.74731,16175.0921,0
39,93,36644,0,11,1389.090373,6,16562.85218,13417.06891,0
48,85,38721,0,100,2573.421907,3,15514.9632,24315.33662,1
41,91,37120,0,50,5447.510386,5,11869.33058,37251.18359,0
27,86,32966,0,8,3615.94545,8,8947.602341,16082.50226,0
54,84,39878,0,12,2361.463837,4,22269.24052,10314.33268,0
34,82,35254,0,99,9085.795875,5,13889.80417,20232.11003,0
74,67,43026,0,39,3604.363084,2,27863.35009,16130.26114,0
28,80,33324,1,40,4345.518025,1,12492.20185,24451.38329,0
44,84,37845,0,78,7189.809576,2,16719.07152,22276.53447,0
32,72,34659,0,1,9534.68836,4,19443.95431,16030.15093,0
56,39,40260,0,1,3257.888422,1,17138.57461,21210.85376,0
43,67,37595,0,97,3310.685465,5,17827.11297,7273.652015,0
45,81,38062,0,15,5289.454361,5,17033.13826,36008.85228,0
48,79,38698,2,4,3857.471298,4,16702.19901,40134.29539,1
50,85,39124,0,50,4019.883106,2,10669.65225,6051.481979,0
39,51,36634,0,68,3390.074129,5,36879.49386,17901.10835,0
39,84,36639,0,59,3651.871058,7,23902.37108,13615.99527,1
50,69,39114,0,97,4512.058762,6,16451.88439,13666.67943,0
41,56,37142,3,6,3800.148038,6,46519.81303,23326.55342,0
26,79,32577,0,56,3159.039527,4,24857.33304,5234.176457,0
49,77,38920,0,50,5207.481686,4,13270.50288,8182.394673,0
42,72,37380,0,43,10193.60437,8,8206.549581,18362.66103,1
33,80,34965,0,7,1385.238546,8,6745.175001,23756.99964,0
33,82,34969,0,45,1885.128267,5,9921.087959,5527.72564,0
24,68,31782,0,15,5159.1215,1,30616.71713,11462.77597,0
48,55,38708,1,100,7770.369923,5,14478.92402,29587.50463,0
40,79,36872,0,88,3319.437438,2,44471.93227,30615.482,0
63,72,41441,2,95,2069.577442,1,32687.25238,15960.17251,0
46,93,38275,0,24,4727.440204,3,9037.541438,17627.81542,0
26,75,32564,0,7,6111.439501,6,11357.0674,11140.48939,0
30,71,33984,1,9,6365.818804,4,20960.25943,47631.95336,0
40,58,36894,1,50,4529.563652,9,19014.81056,35186.42496,0
30,63,34000,1,89,3939.769666,3,18143.22969,33370.67476,0
34,89,35268,1,3,2801.276117,3,5467.255614,13459.79264,0
49,97,38924,1,50,5409.643974,8,13607.10418,10740.30129,0
40,76,36886,0,93,6590.016933,4,16661.57923,16370.5129,0
42,92,37358,1,51,4496.847095,4,68055.2862,14141.52313,0
49,72,38933,0,50,6424.546161,4,42801.01879,34715.78542,0
46,84,38283,0,1,7051.442908,5,21325.5156,31417.57125,0
22,40,30906,2,47,2457.879159,5,19181.00341,31038.53706,0
47,86,38478,1,42,2876.966012,1,17581.40452,33906.70856,0
47,69,38504,0,1,5797.864238,2,33777.86679,10038.51411,0
44,44,37841,0,99,2715.843578,3,11771.83311,15858.20417,0
34,86,35267,0,27,2050.811981,4,33776.67929,21742.72675,1
34,81,35249,1,68,8078.422034,5,8520.91123,26178.2372,0
55,53,40060,0,100,4066.477915,6,57703.95273,20888.0368,0
40,66,36889,0,76,12305.85211,5,13086.74724,19579.13214,1
33,77,34956,0,44,4599.589586,8,13963.70783,24560.63554,0
34,54,35273,0,33,2359.088953,1,12374.67812,14165.47236,0
49,60,38919,1,22,6179.305554,8,18826.97147,5297.888158,0
43,85,37638,0,21,5365.591523,6,8560.410377,26808.01137,0
44,56,37832,0,19,4925.563903,6,23663.85352,37994.1168,0
23,83,31365,0,4,5934.209555,8,42221.44338,18212.53296,0
40,76,36887,0,73,2371.295922,3,38646.75008,28307.43666,0
26,82,32594,3,99,8122.932704,2,7553.384758,37586.15574,0
43,75,37621,0,17,8549.202585,7,11834.65935,35746.11863,0
45,85,38063,0,59,6399.533129,6,14765.1467,16384.88508,0
51,97,39327,2,92,4340.606317,7,22210.37853,34396.03957,0
26,75,32570,1,16,3578.069952,5,19140.58844,8626.126998,0
41,84,37124,0,1,4036.642473,7,39478.41564,15538.41287,0
57,56,40433,0,100,3836.949347,3,26115.91952,16475.06401,0
53,95,39711,0,67,3771.996179,7,44737.94952,27034.26589,1
38,76,36381,0,40,950.7736427,5,32687.51678,65010.55193,1
63,73,41433,0,29,3724.219145,3,31059.7425,36693.4769,0
56,90,40253,2,72,4862.539993,4,18535.0716,48785.57073,0
50,80,39115,0,50,3922.388176,2,39720.82328,19260.947,0
39,91,36629,0,37,3635.072503,6,15732.76178,23811.25546,0
60,85,40932,0,75,6461.221461,6,28267.48787,21787.13582,0
56,79,40255,1,6,5310.882136,6,27155.89001,6240.373599,0
80,91,43831,0,47,3332.682061,6,21346.93066,16576.4013,0
41,72,37127,1,33,3455.236248,4,8027.820792,26728.02276,0
48,83,38708,0,8,2896.93184,2,39706.02196,48073.5655,0
52,43,39518,0,50,5762.666678,8,21312.77765,17610.77457,0
50,62,39106,3,5,6280.106917,7,11304.26562,33472.73003,0
37,88,36110,0,81,3470.999531,1,22111.68898,37622.76586,0
63,57,41430,1,30,3096.921408,1,16736.77798,17243.29781,0
61,65,41097,0,2,2737.280837,6,17429.74726,15507.5883,0
44,50,37849,0,0,5239.172383,1,23413.38682,23670.95832,0
53,76,39701,0,0,1999.769177,2,21467.96505,26005.09301,0
33,90,34967,0,95,9873.019975,4,13962.37419,33343.08832,0
63,69,41426,0,14,4381.273344,7,27251.01221,30740.07134,0
39,76,36644,0,16,4841.07951,6,21113.02047,11367.29679,0
25,61,32185,2,50,4700.605944,6,25136.98582,16160.01401,0
47,65,38508,0,56,6844.286523,6,30657.34991,17819.45515,0
39,64,36626,4,89,3953.972272,6,29080.72094,22295.19733,0
36,75,35844,0,83,5585.486971,4,30306.58734,22877.82932,0
42,68,37368,0,15,3966.354033,2,30896.41268,14791.49488,0
34,85,35265,0,9,5722.141417,5,14416.76161,8426.295757,0
49,77,38903,0,58,2645.874017,5,23616.08053,24208.88336,0
52,58,39524,0,1,6709.057467,4,29889.23759,34598.55554,1
57,80,40419,0,81,6202.889883,4,10167.29265,10736.03951,0
66,83,41911,1,0,6886.584367,4,39441.2114,7894.061078,0
55,73,40065,0,14,2133.626963,5,23736.77125,15314.8224,0
59,55,40785,0,49,3052.786856,5,29537.56899,9026.208588,0
36,72,35848,1,74,6911.123044,3,34347.86753,16756.74285,0
39,66,36640,0,31,7251.74789,4,32100.88815,19883.0452,0
34,66,35268,0,1,7702.101605,2,45012.38713,9782.382202,0
46,76,38276,1,80,1644.173437,4,31295.63149,12741.89449,1
44,72,37857,1,73,3317.03501,0,46688.83693,27771.2945,0
33,86,34967,1,65,5478.936948,1,46807.50986,18319.67279,0
33,57,34983,1,3,2667.860368,1,31792.37835,12867.74867,0
32,80,34654,3,0,1640.302416,9,32450.08031,7395.11411,0
54,66,39887,0,37,11996.3356,3,15352.31599,21228.05644,0
51,67,39326,1,88,3067.132748,7,21037.05541,42869.44905,0
47,92,38509,0,95,7230.038531,3,19316.66637,20415.84478,0
51,67,39306,0,94,7561.305952,6,29000.54425,13301.91798,0
48,81,38712,0,83,2700.253884,2,23685.08301,25992.883,0
33,73,34976,0,3,2336.442029,4,15128.49789,7335.877492,0
46,62,38281,0,74,9771.017643,6,13579.52325,29146.91693,1
46,82,38269,0,66,2398.208987,2,24497.42124,46539.18335,0
62,79,41272,1,29,7305.608083,2,31199.185,5833.859697,0
46,77,38288,0,100,4136.693613,4,25949.64217,31946.95876,0
40,78,36899,0,100,6685.393775,3,13675.28012,13335.33382,1
56,83,40259,0,2,8052.320809,7,23947.94322,11062.54894,0
34,59,35266,0,3,2775.657788,0,22856.46221,46067.7448,0
38,90,36384,0,84,9057.957278,4,14303.56041,19938.49096,0
43,86,37614,0,85,7818.501836,6,16386.03229,7062.653865,0
60,70,40951,1,36,10096.23298,11,26665.10775,28594.85319,0
43,42,37604,3,93,3437.845611,3,17818.95772,13731.81886,1
50,63,39125,0,7,2529.812987,6,13130.07303,15966.82475,0
52,73,39504,0,65,2006.057742,3,12203.2002,20711.22496,0
40,74,36881,0,94,3481.441528,6,21088.81832,41960.91744,0
33,62,34945,0,36,1574.961048,3,46682.30982,16486.38204,1
51,38,39307,0,63,7002.949994,4,8816.076748,16509.40899,0
33,83,34974,1,36,3690.877965,6,10385.24369,10003.64459,0
39,72,36644,0,49,2282.839113,4,40033.6096,8884.425207,1
38,71,36384,0,58,5511.413149,1,40035.78416,26745.33743,0
58,78,40592,0,57,2092.027307,7,16962.68227,21828.54686,0
41,86,37141,0,72,2289.669978,4,26947.21128,15383.52588,0
32,50,34660,0,28,3977.971227,5,21453.19492,11495.04738,0
43,68,37620,1,77,4405.368586,8,34153.11709,13271.7966,0
21,49,30472,0,59,3035.759724,8,18478.22167,39858.26064,0
37,68,36120,0,27,2508.766551,1,32308.52311,25842.96187,0
41,81,37128,0,100,4057.741231,3,8598.768955,7492.270274,0
